ID,Business Name,Category,City,Country,Phone,Email,Lead Score,Status,WhatsApp Direct Link,Email Subject,WhatsApp Pitch
"APX-0211","Muvi Cinemas Saudi Arabia","Entertainment KSA","Jeddah","Saudi Arabia","+966 11 216 7777","marketing@muvicinemas.com","95","Ready for Outreach","https://wa.me/966112167777?text=Marhaba%20Muvi%20Cinemas%20Saudi%20Arabia%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Muvi Cinemas Saudi Arabia (Riyadh / Jeddah)","Marhaba Muvi Cinemas Saudi Arabia Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0212","SAMACO Automotive (Audi & Porsche KSA)","Automotive KSA","Jeddah","Saudi Arabia","+966 12 683 5555","info@samaco.com.sa","98","Ready for Outreach","https://wa.me/966126835555?text=Marhaba%20SAMACO%20Automotive%20(Audi%20%26%20Porsche%20KSA)%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — SAMACO Automotive (Audi & Porsche KSA) (Riyadh / Jeddah)","Marhaba SAMACO Automotive (Audi & Porsche KSA) Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0213","Dell Technologies India Bangalore","Tech Enterprise","Bangalore","India","+91 80 2501 5000","india.events@dell.com","97","Ready for Outreach","https://wa.me/918025015000?text=Hi%20Dell%20Technologies%20India%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Dell Technologies India Bangalore (Bangalore)","Hi Dell Technologies India Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0214","Oracle India Technology Campus","Tech Enterprise","Bangalore","India","+91 80 4108 0000","events_india@oracle.com","98","Ready for Outreach","https://wa.me/918041080000?text=Hi%20Oracle%20India%20Technology%20Campus%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Oracle India Technology Campus (Bangalore)","Hi Oracle India Technology Campus Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0215","Cisco Systems India Bangalore Campus","Tech Enterprise","Bangalore","India","+91 80 4426 0000","cisco_events@cisco.com","98","Ready for Outreach","https://wa.me/918044260000?text=Hi%20Cisco%20Systems%20India%20Bangalore%20Campus%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Cisco Systems India Bangalore Campus (Bangalore)","Hi Cisco Systems India Bangalore Campus Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0216","Amazon Development Centre Bangalore","Tech Enterprise","Bangalore","India","+91 80 6787 3000","corp-events@amazon.com","99","Ready for Outreach","https://wa.me/918067873000?text=Hi%20Amazon%20Development%20Centre%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Amazon Development Centre Bangalore (Bangalore)","Hi Amazon Development Centre Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0217","Google India Bangalore Office","Tech Enterprise","Bangalore","India","+91 80 6721 8000","bangalore-events@google.com","99","Ready for Outreach","https://wa.me/918067218000?text=Hi%20Google%20India%20Bangalore%20Office%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Google India Bangalore Office (Bangalore)","Hi Google India Bangalore Office Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0218","CoinSwitch Kuber (Bitcipher Labs)","Fintech Unicorn","Bangalore","India","+91 80 4683 7000","partnerships@coinswitch.co","95","Ready for Outreach","https://wa.me/918046837000?text=Hi%20CoinSwitch%20Kuber%20(Bitcipher%20Labs)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for CoinSwitch Kuber (Bitcipher Labs) (Bangalore)","Hi CoinSwitch Kuber (Bitcipher Labs) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0219","Navi Technologies (Sachin Bansal)","Fintech Unicorn","Bangalore","India","+91 80 4511 8800","events@navi.com","96","Ready for Outreach","https://wa.me/918045118800?text=Hi%20Navi%20Technologies%20(Sachin%20Bansal)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Navi Technologies (Sachin Bansal) (Bangalore)","Hi Navi Technologies (Sachin Bansal) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0220","PharmEasy Bangalore Tech Hub","Health Tech Unicorn","Bangalore","India","+91 80 6813 9000","brand@pharmeasy.in","94","Ready for Outreach","https://wa.me/918068139000?text=Hi%20PharmEasy%20Bangalore%20Tech%20Hub%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for PharmEasy Bangalore Tech Hub (Bangalore)","Hi PharmEasy Bangalore Tech Hub Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0221","Eruditus Executive Education Bangalore","Edtech Unicorn","Bangalore","India","+91 80 4719 5000","events@eruditus.com","96","Ready for Outreach","https://wa.me/918047195000?text=Hi%20Eruditus%20Executive%20Education%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Eruditus Executive Education Bangalore (Bangalore)","Hi Eruditus Executive Education Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0222","Simple Energy Bangalore R&D","EV Mobility Unicorn","Bangalore","India","+91 80 6899 4000","corporate@simpleenergy.in","93","Ready for Outreach","https://wa.me/918068994000?text=Hi%20Simple%20Energy%20Bangalore%20R%26D%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Simple Energy Bangalore R&D (Bangalore)","Hi Simple Energy Bangalore R&D Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0223","The Den Bengaluru (Whitefield)","Luxury Hotel & Convention Partner","Bangalore","India","+91 80 7111 7222","events@thedenhospitality.com","97","Ready for Outreach","https://wa.me/918071117222?text=Hi%20The%20Den%20Bengaluru%20(Whitefield)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for The Den Bengaluru (Whitefield) (Bangalore)","Hi The Den Bengaluru (Whitefield) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0224","Radisson Blu Bengaluru Outer Ring Road","Luxury Hotel & Convention Partner","Bangalore","India","+91 80 6707 6909","events.blr@radisson.com","96","Ready for Outreach","https://wa.me/918067076909?text=Hi%20Radisson%20Blu%20Bengaluru%20Outer%20Ring%20Road%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Radisson Blu Bengaluru Outer Ring Road (Bangalore)","Hi Radisson Blu Bengaluru Outer Ring Road Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0225","Novotel Bengaluru Outer Ring Road","Luxury Hotel & Convention Partner","Bangalore","India","+91 80 6670 5000","h6453-sb@accor.com","95","Ready for Outreach","https://wa.me/918066705000?text=Hi%20Novotel%20Bengaluru%20Outer%20Ring%20Road%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Novotel Bengaluru Outer Ring Road (Bangalore)","Hi Novotel Bengaluru Outer Ring Road Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0226","Sequoia Capital India (Peak XV Partners)","Venture Capital Bangalore","Bangalore","India","+91 80 4030 0000","events@peakxv.com","99","Ready for Outreach","https://wa.me/918040300000?text=Hi%20Sequoia%20Capital%20India%20(Peak%20XV%20Partners)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Sequoia Capital India (Peak XV Partners) (Bangalore)","Hi Sequoia Capital India (Peak XV Partners) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
